accommodation_id,review_text,review_score,hotel_review_count
-286330087,"Well located. Decorated nicely, room spacious and comfortable Really noisy with guests coming back. Long after midnight and corridor noise horrendous. Fortunately, didn’t last too long",7.0,19
1516804945,Comfortable beds and brilliant views. Staff were friendly. More knowledge of the area and public transport would be helpful.,9.0,19
831354510,"Shuttle from airport was easy to find, right on time. A great service. The next morning it was a short walk to the ferry. Pleasant staff. The breakfast buffet is very good and a good value. Avra perfectly suited our needs. nan",9.0,19
-286330087,We loved the massive comfy beds and breakfast was fantastic Poor view from bedroom window but didn't bother us,10.0,19
831354510,The hotel was excellent very clean with friendly and knowledgeable staff. We ordered the free shuttle to and from Athens Airport which was on time and made our transfer from airport to hotel and vice versa effortless very please Thanks all. nan,10.0,19
-286330087,"The ambience, the location and helpful service especially the front desk. The breakfast was excellent. Some BBC programmes were unavailable at the time of our visit.",8.0,19
1076217634,Good location near tube. Extremely clean and new accommodation. It's a little pricey but reasonable given the high costs in London. Early check-in option would have been nice if you are traveling from USA with time change and no sleep. I would have paid extra for this option,10.0,19
831354510,The shuttle service is very convenient. The bed sheet is a bit dirty.,8.0,19
1516804945,Great views of the harbour. Nice and quiet. Well specced room. nan,9.0,19
-70451093,"It was close to a lot of café’s and restaurants, the ocean and walkways. The parking was smelling and the drive ways needs a pressure hose cleaning.",10.0,19
-70451093,"position if the property, handy to tram line, supermarket if not wanting to eat out, but also,plenty of restaurants in the vicinity. nothing",10.0,19
-70451093,One Bedroom Ocean room lovely on 45th floor. View was exceptional. Great location with a light rail stop a very short walk from hotel. Good restaurants near as is a supermarket The matresses on the king bed were extremely hard. The hotel needs to put a mattress topper of some sort on the beds. My wife ended up sleeping on the sofa as the bed was so hard.,7.0,19
831354510,"Avra hotel is definitely the best place you are going to stay if you have to take a ferry or a flight the next day as it is really just around 3 minutes walk from the Rafina port and a free shuttle bus distance from the airport. I can see that that's the reason why so many people are staying at Avra hotel. Apart from that, Avra hotel is facing directly east, which gives you an astounding sun rise view (even if your room is not facing east, you can go down to the restaurant and enjoy your free breakfast with that breathtaking sunrise). Not to mention Rafina has some really good and affordable restaurants (with views of course!). A bit surprising that there was no kettle in the room",8.0,19
-286330087,"I’ve stayed in so many hotels in leeds for business and this is the best by far. Great shower, steam free mirror, nice breakfast, lovely staff, excellent lighting in room. Really comfy. Will be the only hotel I stay in for work now. Nothing",10.0,19
-286330087,"Location was fab. Room was lovely and so were the staff. Bed was nice and comfy and we got some free chocolate on arrival!  The hotel bar was lovely too. Nothing really, suppose the shower could've been better, but that's the only point I would mention.",9.0,19
1516804945,Great central facility that was very clean & unit had everything needed for a short stay.  Having an onsite restaurant that is open quite late is also awesome & the food was really nice. No complaints from me,10.0,19
-1736379049,"Great value, location and staff. Couldn’t have been more impressed. Would have been nice to have bottled or filtered water available in the room.",10.0,19
166765833,"Fantastic stay. Central to shops, bars etc. Very clean. nan",8.0,19
166765833,Very friendly staff and easy check in. The location was efficient because it’s located within town centre therefore we were in walking distance of many restaurants and attractions. nan,9.0,19
1516804945,Size of room &the extra bed/bedroom we had as it was unexpected. Comfortable. Shower pressure was amazing. We were only there 2 nights &it was nice to go out for the day &housekeeping changed out our towels & refilled our toilet paper & took our rubbish. Only thing we didnt like was the slow wifi & the fact it kept kicking us off.,8.0,19
831354510,"We have found that the Avra Hotel at Rafina is a wonderful location to relax before our onward journey.  We always stay here when moving around Greece. The free shuttle to and from the airport is a brilliant service.  Friendly efficient staff, spotlessly clean modern rooms, lovely sea views and a wide choice of breakfast. Excellent value for money! nan",10.0,19
831354510,The hotel is located beside the beach and jetty. You can see a beautiful sun set. Restaurants are just around the corner. The basin is not inside the toilet.,7.0,19
166765833,Weve stayed here multiple times Love how clean and comfortable the hotel is The staff are always polite and helpful Whole general feel of the place is warm and welcoming. nan,10.0,19
1076217634,"Loved the location, it was easy to tube everywhere. The staff were friendly and there was no issues checking in or getting to the room. The room itself was really clean and well kept with the usual tea and coffee making facilities. The shower was great and more powerful than I was expected. Nothing much, the shower rail had broken so I couldn’t adjust the height but it was already pretty high up to begin with.",10.0,19
-303124791,"Overall a gold hotel right next to the airport. There’s a bar and a restaurant which is open till the evening, so that’s nice. Considering the location, the price is fair. It’s walking distance to the terminal. The room was enough for us and it was clean. Be careful! The sockets are only UK standard (which makes sense as the hotel is in UK), so you will need an adaptor in case your device is EU standard.   I tried contacting “24/7 support number” both by calling them and texting in WhatsApp, no one picked up the phone and my message was ignored (even though it was read). That spoiled the whole impression.   Also, the flow of water in the shower was weak.",8.0,19
1516804945,"Easy, clean, good location. No frills but comfortable. Loved the fact they had plunger coffee available! nan",7.0,19
166765833,"Location fabulous, hotel very good, nice room, nice breakfast. At check I feel a little information on the hotel would have been nice, i.e the bars, the restaurant. Check in felt like a formality.",8.0,19
1516804945,good value for money all good,9.0,19
166765833,Location great. Breakfast bit chaotic was much better when self service. What was a nice restaurant is now like a canteen with sauce bottles on tables. As above.,8.0,19
1516804945,"Love the location, enjoy the fab views we experience from our room.  Staff are always efficient in cleaning our room and receiving fresh towels, etc. The only negative with our room and Im not sure whether it was the fault of the person using the shower but water is seeping out of the shower creating a pool of water around the toilet area and along the base of the outside of the shower.  One other thing we noticed on the first night when it was windy - the wind was coming in the left side of the window.  It was not a deal breaker.",9.0,19
-303124791,Close to airport Tiny old rooms,6.0,19
166765833,"Beautiful hotel, friendly helpful staff. Nice and clean everywhere and breakfast had a good choice. Would suggest having another milk station as had to queue up to get milk for cereal with people wanting a hot drink nan",9.0,19
166765833,"The breakfast was plentiful and enjoyable. The bed was very comfortable and the room, very clean. The room window was open on our arrival and the smell of street food was very strong. Although this was resolved when we closed the window",8.0,19
-1736379049,Spacious rooms with great facilities. Just a few steps away from St Enoch centre and central station but quiet too. nan,10.0,19
166765833,"Our booking was for 9 people from 3 families with adult children. We booked 3 x Classic rooms with balconies and 2 x Twin Rooms. All rooms were great but we all preferred the Classic with balconies. Everything was clean and spacious and the staff were so friendly and helpful especially Mohammed and Muhammad at the Reception. The location was excellent, right next to the Cavern Club and Restaurant which we visited, a few minutes walk to Liverpool One Shopping Centre and lots of coffee shops, restaurants, nightlight and the Albert Docks. The architecture is fantastic too - old and modern so well mixed. We absolutely loved Liverpool and will definitely be coming back for another visit to The Hard Days Night Hotel. nan",10.0,19
-70451093,"lovely view, clean facility, great location, wonderful staff. Meriton southport has been the best stay!! nan",10.0,19
1076217634,location was good  beds were comfortable  place was clean not applicable,7.0,19
-286330087,Friendly good value and clean.Friendly staff and good restaurant Nothingh,9.0,19
-1736379049,"Good facilities and plenty of room, great location Bed could have been comfier (but still comfy)",9.0,19
-1736379049,"friendly staff,very clean and comfortable nan",10.0,19
1516804945,Very spacious apartment with balcony and city/harbour views. Nice new bathroom and handy kitchen. Older style building which has been refurbished with open (cold) walkways from lift to apartment,8.0,19
-1736379049,"Came to see show at the 02 Glasgow with my son. Only 10 minute walk from venue, and 10 minutes from queens street train station. Great location, room was great had everything we needed. nan",9.0,19
-1736379049,"Got a free room upgrade on arrival, was an excellent room / apartment! This was a great surprise and very kind. nan",10.0,19
-303124791,very close to airport. surprisingly quiet nothing,7.0,19
166765833,convenient for city centre and Cavern Club best spot in town! The property nothing car park charged though leave a log to be desired!,10.0,19
1516804945,Clean spacious comfortable room with recently renovated bathroom. Basic food preparation facilities so have options. Well located close to city and motorways. nan,9.0,19
1076217634,Location great value for money Reception in a different building to room,8.0,19
-286330087,"Location, breakfast, room and staff No refrigerator in the room. cost of room.",7.0,19
166765833,Nothing was a problem and our stay was great and a birthday treat for my husband who is a big Beatles fan. Bed was very comfortable and there was live music. Breakfast was good and the staff were lovely. nan,10.0,19
166765833,Room was large and clean nan,8.0,19
1516804945,Got breakfast and staff very helpful. Very clean room. Very limited food selection for lunch.,9.0,19
831354510,"The hotel provided a shuttle service from the airport. The room was clean and stocked with bath amenities. We had a beautiful view of the port from the balcony. Additionally, the breakfast was fabulous and served from 6 a.m., which was convenient for travelers departing early in the morning from the port. nan",10.0,19
1516804945,Good quiet room..  Great shower and soft towels. Depressing restaraunt bar: in  eed of complete refurbishment.,8.0,19
-70451093,"Queen ocean mini suite.  Good size. Lounge, kitchen, balcony, washer and dryer. Great views. Outside pool, heated and spa. Also inside heated pool, spa and gym. Great hotel. Shower looked dirty on the floor. I scrubbed it and it didn’t get any cleaner, so it is s clean just looks dirty. Might be time for them to replace tiles on shower floor.",10.0,19
1076217634,"I totally recommend. Lots of shops around, train station just behind the building, perfect location. nan",10.0,19
-70451093,"What an amazing experience! The location is great, just in front of a tram stop. The staff members are nice and friendly. Also, the sea view is stunning. Everything here is perfect! Definitely will come again. None.",10.0,19
831354510,Near Rafina port Back city view,8.0,19
-1736379049,"The hotel - apartment was quick to check in and the service was friendly.  The breakfast had a lot on offer and they kept the buffet area well managed and clean.  The room itself had everything, but some notes on how to turn the fridge on and other facilities like emptying the waste would have been good (the room is not serviced). I liked how quick the hotel were at giving us directions for the parking which were seamless. The cleaning of the floors, could have been better.",8.0,19
1076217634,"I like the location. Very clean, comfortable Room could’ve been more bigger for a 3 people",10.0,19
-70451093,"The facilities (spa, pool, full kitchen, the views) The bed - was to hard, would benefit from a matress topper",9.0,19
-70451093,"The unit was well designed and we enjoyed the view.  Handy to groceries, coffee and restaurants. Lifts were very slow Reading lights were poor!",9.0,19
-70451093,"Had a wonderful stay at Meriton Southport. The view from our apartment was exceptional, was blessed with uninterrupted views of hinterlands, coast and surfers city. Apartment and common areas were well equiped, with everything needed. The staff were also extremely accomodating, thanks Michael and the others who made our stay pleasant. Would highly recommend! nan",10.0,19
166765833,Breakfast was good although the coffee machines kept breaking down:) Staff really friendly especially the luggage guy. Receptionist was very professional and friendly. Room was lovely if a little bit chilly. Overall a great hotel. Nothing!,9.0,19
-303124791,Rooms were comfy had a USB port as I forgot my plug. Friendly and helpful staff A bit pricey with no breakfast but walking distance to airport,9.0,19
-1736379049,Location was fine - we enjoy walking so we were close to most things in Central Glasgow. Nothing really as it was an Aparthotel.,8.0,19
-1736379049,"The bed was very comfy. The shower was great, not just a trickle. Room was warm, had everything we needed. TV could be cast from phone. Heavy blackout curtains great as I like tk sleep in the dark I didn't like the LED lights under the kitchen cupboard as they were so bright.. I like to sleep in the dark. So I took out the room card just before going to bed and the electricity went off, which solved that problem. How ever the microwave stayed on and the digital light was very bright.",8.0,19
166765833,"Lovely hotel! The standard double still a good sized room, very cosy, comfortable and warm!  Good bathroom facilities with shower.. and a bath!  Staff very friendly and helpful, all in all a very enjoyable stay, would definately go back! Booked breakfast for our first morning £10 each  but to be honest it wasn't great, buffet style self service, good variety, but just luke warm and we like our food served hot",9.0,19
-286330087,Good location & modern interior. Rooms were high quality. Pressure in the shower was quite low.,8.0,19
-70451093,View was amazing. Staff friendly.  Clean facilities. Highly recommend nan,9.0,19
1516804945,"Comfortable place to stay with nice sized rooms and bathroom, Staff were very helpful. Good breakfast.  The restaurant for an evening meal was ideal. nan",9.0,19
-70451093,"The room, the view and the locality were excellent. The Meriton lived up to its reputation…value for money and a place you would happily stay at again. nan",10.0,19
-303124791,"The staff were friendly and helpful, the hotel was ideally located next to the airport. nan",8.0,19
1076217634,"spotless , facilities , location could have done with bedside lamps and USB port in one of the sockets/ other than that brilliant",9.0,19
-70451093,"great apartment every thing you need for a great stay,  great location with handy retail precinct downstairs nan",10.0,19
1076217634,Very good location and next to Bayswater underground stop and Hyde park. Bed was very comfortable. Great to have a little kitchen for 2. Bed very comfortable. Staff very nice. Was able to leave our bags for a few hours. Easy check in. Very small bathroom sink and shower but that's to be expected in London,10.0,19
-303124791,Comfortable room. Not far from airport. nan,9.0,19
-303124791,Although we stayed for only 8 hrs..the bathtub we didn't get to enjoy..everything was in working order..the best breakfast so far at any Ibis we have stayed in Too tight for the 3 of us plus luggage,9.0,19
831354510,"The location is great, close to the beach and all the restaurants. Ideal for a last night stay before heading to the airport The sink in the bedroom is a bit strange. Tea and coffee making facilities would be useful.  It would be helpful to have some instructions for the  heating/cooling system. Our room was too hot and even though we had turned the heating off, we had to leave the balcony door open and the heater kept beeping all night.",8.0,19
831354510,"It was clean, comfortable. I like that they store bags for a fee if you don’t want to travel to other places with all your luggage. I didn’t like the food in their restaurant.  We ordered a club house and the chicken was greasy and the cream cheese was sour.  When we told the waiter he took it away but still chatted us.  Also we wanted extra coffee in our room and front desk was not accommodating to getting us a couple extra coffees.  We also found the property far out from the city of Athens.  46 euros each way to go to Athens city.",8.0,19
1076217634,"Lovely modern compact, very clean room with everything you need for a stay and it was also airconditioned so in the heatwave we was having a definite bonus   We were booked to see Pink in Hyde Park and this  apartment was a 30 minute walk across the park from concert area so ideal Would have liked more coffee available but not a major issue we are coffee addicts",10.0,19
1516804945,"great location, free parking, good value breakfast. nothing",9.0,19
1076217634,Short walk to 2 different tube stations and a Big Bus Hop On Hop Off stop  Very clean and quiet and everyone was very friendly. nan,7.0,19
-303124791,This is the second time I stayed at this property. It is within walking distance from Luton airport. The rooms are spacious and comfortable. nan,9.0,19
1076217634,"Given how expensive London is, this was reasonable. Very close to two underground train stations. It was very small, the shower door came off its track twice, there were some spots on the floor that looked less clean, and while having laundry machines in the building was a nice amenity, the staff often left their facility cleaning rags in the only dryer making it difficult to use. (Also no detergent available and hard to find at the nearby stores.)",7.0,19
-303124791,Close to airport I was led to believe you have a left luggage facility after a phone call. Only to find you do not when I got there,8.0,19
-70451093,Amazing facilities and room was clean always Nothing,10.0,19
-303124791,"Breakfast was good, bus stop outside to airport nan",9.0,19
-303124791,The reseptionist Olha was very kind offering me better room without additional charge.  Another chappy has booked me a taxi which arrived on time next morning.  The meal from restaurant was good enough to fill you up.  Also like the quality of bedlinen and bed is comfortable. nan,10.0,19
1076217634,"From start to finish it was such an excellent stay! Staff in reception were wonderful and kind, the system they have is very well done. The room itself was perfect. Clean, fridge, hob and microwave! Very rare find in an English hotel! Perfect everything. Price was exceptional for the location and everything we received. Very upmarket hotel too. Loved the balcony at sunset. And Kensington gardens over the road. Can’t praise it enough. Will stay again 100%. Just no hand towel.",9.0,19
1516804945,"Easy parking for the ute on site. Walking distance to the Domain, Winter Gardens and Parnell Rose Gardens. Booked for 4 guests but not equal numbers of sized towels in bathroom.",7.0,19
831354510,dining room was very good and airport shuttle was free nan,8.0,19
166765833,Clean and comfortable  Great photos of the Beatles  Good location Breakfast could have been better. All items not available.   Bartender should iron his shirt for work.,7.0,19
1076217634,clean and comfortable no bedside table,10.0,19
-70451093,"Awesome location, close to tram station and nice restaurants, wonderful ocean views, reasonably priced. It’s marketed as a 5-star hotel but feels more like a good 4-star. Room was a bit tired, housekeeping only come every third day and the shower was poor.",7.0,19
-303124791,"This must be first choice for travellers. My flights late night OR take off early morning. Night arrival and bouncy blond receptionist nothing too much. Freezing outside. Hot tomato soup quickly warmed me up. While everything is 'basic', its all there. Electric appliances, special (and extra if required) bedding. King size bath tub to submerge into, and soak away the grime of a hard days work in London. 10 minutes walk (briskly) to airport, but by the time to go you are well fortified with a good solid breakfast. If the eggs are 'cool' and have stood too long, ask for fresh. This is a budget hotel not the Ritz but they DO try to give you the service of a 5* hotel. Its only a tiny reception and half the day no one is checking in so if you arrive and there's a queue of 5 or more, chill, drop your luggage, have a beer (or a tomato soup) 😄  you won't find a better home from home good times and difficult times. Thank you Ibis. I once had a major problem. They used to have a left luggage (no more) and I couldn't get back for nearly a year when I normally stayed every 6 weeks. On my return to left luggage I reached for the door handle and...... I just found a brick wall! In my absence the hotel had been restructured my clothes leaving with the old brickwork! I managed to list my winter clothes and produce some receipts. Embarrassment all round me for leaving belongings so long, the hotel for not checking thrown aways more carefully. In the end a most generous cash and credit combination and as this was many years ago I must have stayed more than 50 nights since 🙂 Happiness for everyone.",10.0,19
-1736379049,Great location. Room was clean and room and very nice decor. Unable to control overnight room temperature. I have medical issues and found the room to hot.,9.0,19
831354510,"Fantastic hotel at Rafina, brilliant for a stopover before catching the ferry to the islands. lovely room with a great view and very nice restaurant. nan",10.0,19
-286330087,"Location, luxury hotel at a fair price! nan",10.0,19
-303124791,"great location for connection to flights from Luton airport  bed is very confortable and clean the fan could not be turned off and made a constant hummin noise (not too loud fortunately)  no fridge in the room, to store a sandwich",8.0,19
-286330087,"Lovely room, great welcoming staff members and fantastic breakfast the next morning nan",8.0,19
-70451093,"Everything exceeded my expectations from the staff to the room size, and layout to the location. Will definitely stay again. nan",10.0,19
-303124791,"Friendly reception staff Comfortable bed Location; aircraft noise, tired room.",7.0,19
-303124791,"Close to airport, easy checkin-checkout. Perfect for a layover. nan",9.0,19
-1736379049,Breakfast N/A. Location central. nan,8.0,19
-286330087,great location and big size rooms. the hotel is extremely busy and loud. it’s so beautiful but it seems like a loud sophisticated pub. the lounge is a hangout.,8.0,19
-1736379049,"Location is great, so clean, some one on reception all the time to answer questions. beds were just ok but pillows were not good.",9.0,19
1076217634,"Good location, good value for your money The room was small even though it said it is 25sqm. The bathroom was tiny",8.0,19
-286330087,"central location , quality and style of decoration , friendly staff .  wonderfully comfortable beds , super clean room I feel the price was hyped up a little because Andre Rieu concert was going on - checked the price the following week for same room and was a far amount less . but that’s supply and demand I suppose",10.0,19
-70451093,I liked the room and east access to the shops and cafes No negatives from me,10.0,19
831354510,Close to port and clean and tidy Pillows lumpy,8.0,19
1076217634,"The location was excellent.  It was very clean, comfortable and quiet. Details on where to leave the key.",10.0,19
831354510,The food was high quality and plentiful; both supper from the menu and the complimentary breakfast.  Staff was very friendly and cheerful.  Location so convenient.  Will definitely return. Not a thing.,10.0,19
-1736379049,Friendly helpful staff Great apartments Fantastic location Poor WiFi and the chrome cast was not working.,9.0,19
1516804945,"The reception staff were very kind and helpful. We stayed (family of 4) at one of the apartments which exceeded all our expectations. We had an amazing stay with confortable beds, clean spaces, big tv with excellent sound, cooking was easy, open views, very good location with free parking.  We really enjoyed it! Nothing",9.0,19
-70451093,"it was so clean and tidy, loved that there was shops near by nan",9.0,19
1076217634,"Scrupulously clean apartment, and a lovely outdoor patio area. Great facilities! nan",9.0,19
1516804945,"Parking, central location and friendly staff. Rooms that are self contained for families to be able to cook. Also a reasonably priced restaurant onsite with good food. Internet does drop off.",9.0,19
-303124791,"Excellent communication, speedy check in. Spacious room, all very comfortable. Enjoyed my dinner; lovely service from a very kind gentleman. Corridors are getting very dingy, but it really doesn't matter! :) Some rubbish left in the room, which was very unusual. Always enjoy staying here and shame there wasn't time for breakfast.",9.0,19
1516804945,"2 bedroom apartment was very clean, comfortable beds, cooking/heating system was excellent.  Lots of towels, crockery adequate.   Staff we’re very helpful and Friendly.. Location was perfect. We enjoyed your place very much and would highly recommend it! nan",10.0,19
-303124791,"Nice staff, clean hotel and room, nice breakfast. 10 minute walk from Luton arrivals and about 15 from Luton Airport Parkway. nan",10.0,19
166765833,"Excellent location,great staff,very clean No complaints",9.0,19
166765833,"Great location right in the centre of everything, very clean, helpful staff, room was really comfortable Breakfast needs work, understaffed, food ok but not great. Decided not to have an evening meal there based on breakfast",8.0,19
-1736379049,"Amenities in the room were great, comes w kitchenette and large toilet. Room was also relatively large with two tables and ample space for two big luggages. Bed was also comfortable. Hotel also has a laundry room which was really useful. Hotel was also close to a public carpark (with discount at 13 pounds a day) which was useful. Given that the hotel provides a laundry room, it was strange that the receptionist could not change some coins for us in the night (required their manager they say). Had to go to the Tesco opposite to buy something and get change. Would be good to have a coin changer in the laundry room if needed. There is also no proper sheltered drop off point at the hotel which proved to be an issue during the wet weather.",9.0,19
-303124791,"I spent there just one night due tio a very early flight the morning after, therefore my experience is limited to that. For the time I spent there I have to say it was value for money, and the proxi ity to the terminal an added value as you can walk there. I would say, there was nothing I disliked...maybe just a suggestion for the menu of the restaurant....make it a bit wider and look at how the fish (for fish and chips meal) is fried because mine was soaked in oil and I could eat just the fish itself, scrapping the rest.",6.0,19
831354510,Clean modern room.  Handy airport transfer nan,8.0,19
-1736379049,"Hotel was outstanding on entering to check in , then room was great with a well fitted kitchen, bathroom and beds were great. Nothing",9.0,19
1516804945,1. good eyesight from the window  2. nice tea service  3. good cleaning  4. kind staffs 1. a little bit far from the bus station  2. noise from the window at windy days  3. food at the cafeteria is a little bit expensive,8.0,19
1076217634,"Everything is excellent: location, cleanliness, comfortable bed, dedicated staff.  Just 1 small thing for improvement, it would be great to have a foldable small table at the kichenette instead of a ledge now. nan",9.0,19
831354510,Close to port and Athens airport. Staff very helpful and flexible about early check in or late check out. Nothing,10.0,19
1076217634,"clean, tidy, modern; close to under grounds, shops etc. room had all we needed. even a balcony- which not all rooms have. could hear the neighbours a little when using their stairs but nothing to really complain about.  we needed toilet roll in night, but reception was across road which wasn’t helpful. even when a manager was informed outside our front door he didn’t offer to get us any.",8.0,19
-70451093,"The view is amazing, from the Hinterland to the ocean. The size of the room is more than enough for two people with a balcony where smoking is allowed. The location is great, with multiple restaurants around. Easy to park our car for the night, it is free from 5pm to 9am. I like everything about this hotel. Maybe if you stay for a couple of days, you might have to pay for the parking if you come by car. There is no free parking during the day in the streets around.",10.0,19
-286330087,"Great location, nice big room nan",8.0,19
166765833,"Central location, spacious room, Beatles themed. Disorganised breakfast service, needed to ask for milk jug and warm plates.",9.0,19
1516804945,Staff were exceptionally helpful. Extremely clean. Lovely clean linen daily nan,10.0,19
831354510,When we got off the ferry we could see it. Short walk and we were there. Room was comfortable. Long queue for checkin. All come off the same ferry.  Meal was nice and then the free shuttle to the airport in the morning. Nothing,9.0,19
166765833,"Ideally situated next to Mathew Street for the Cavern Club and also great location to access all the shops - the staff were amazing, big shout out to Emma on Reception and Concierge “Eric” who were both superstars nan",10.0,19
-70451093,Exceptional view. Room was clean and lived up to what was advertised. Facilities were great as were the staff. Close to amenities - restaurants - Harbour Town and beach. N/A,10.0,19
1076217634,very clean and great location room was a little small,8.0,19
831354510,"The hotel restaurant was amazing, we had both breakfast and evening meal there. The evening waiter was amazing. It was great to have the availability of a shuttle bus to and from the airport. Nothing.",10.0,19
-286330087,"A fabulous hotel in the centre of Leeds. Very comfortable, large double room. Lovely breakfast with plenty of choice. Nothing.",10.0,19
912707106,Location..hotel.clean. staff xcellent Bed was uncomfortable. No shaving mirror in bathroom,8.0,18
-558314462,The buffet breakfast is excellent n location from the airport is excellent n easy to get to and the parking is easy and close Nothing that we didnt like...,10.0,18
1048394738,"The staff were excellent, in particular the reception staff.  It was our wedding anniversary and when we got back to our apartment they'd left some complimentary wine and goodies.  It was so thoughtful and very much appreciated.  The standard of the accommodation was excellent, couldn't ask for better. I couldn't fault anything",10.0,18
1297399022,"Quiet, good breakfast, Nice room nan",9.0,18
-548048990,"Excellent, smart, clean hotel. Very comfortable room, very new bathroom and good bed nan",10.0,18
-1637247762,Good location and really big room A little dated but still nice and clean,8.0,18
1757451536,Pods were nice! Location was perfect. It has a restaurant inside. Large bathroom. Plenty of social activities. Only 1 shower per 10 pod room,10.0,18
1890532699,Amazing hotel with friendly staff and so near to the city attractions nan,9.0,18
1890532699,"The hotel was stunning and clean. The staff was very friendly and the breakfast was excellent. It was a little farther than we would have liked from the sites we wanted to see, but that made for a nice walk.",10.0,18
1190057484,"The staff were very helpful and friendly, nothing was too much trouble. The hotel was very clean, and above all there was no noise, it was a great place to stay. Nothing",10.0,18
-757756678,"Ok location for the airport and the shuttle is a fair price . Room rather small but in good order, rather expensive l felt .",8.0,18
-548048990,"Great location, it was very central to everything.  It was a really good hotel for the value. The staff were really nice and friendly too.   The rooms were well designed and was very new and clean. Few specific things:  - The hot water in the shower was iffy. Sometimes the shower took longer than 5-10 mins to heat up, and at times it was burning hot even when the knob was adjusted to cold. This was a bit weird.   - There were two fire alarms on the same day and we had to evacuate. One was early in the morning where we were woken up, which was unpleasant.   - There was no room service or a restaurant in the hotel for us to have a meal. I wish we knew this before we booked.",8.0,18
-1644772758,"Clean room, but quite small. Suits solo traveler or young couple The room / bathroom are accessible so the décor and layout is more functional that fancy.",8.0,18
-548048990,"Great gym and spa facilities. Left my shirts behind and was not found, a bit disappointed about that.",9.0,18
-1637247762,Location & comfy bed Shower & bar had no beer on tap,6.0,18
-757756678,Friendly staff and very helpful. Easy to get to from the airport and the food in the restaurant was yummy. You could hear a lot of noise outside.,6.0,18
-1637247762,"The river side view, nice size room, comfy bed  really good breakfast Not being able to buy a beer at the bar using cash ?? Lighting in the room very poor, light above the mirror was not working.",7.0,18
2029203998,Great location and it was very clean We just thought it would be more luxurious for that amount of money,7.0,18
-757756678,"You would not call this hotel fancy ... rather 'convenient' to the airport. It does have the basics. However the staff were ever so helpful, in all respects. They go out of there way to help. The rooms are tiny cubicles, with what appears to be a plastic capsule for the bathroom. Functional but fine.",6.0,18
-1637247762,"Very convenient location, a short walk over the Millennium Bridge to enjoy all the Newcastle City Centre offers. Lovely dining area with views over the river. Breakfast was good, lots to choose from and eat as much as you like. Staff professional and polite. Very impressed with the young man working in the dining area! The pillows on the bed were all high and quite firm so I struggled to sleep even with one. It would be great to have a choice for those of us who use a flatter softer pillow. Perhaps two of each type would be better than four of the same.",7.0,18
-757756678,Restaurant for breakfast and dinner. Everything ok.,10.0,18
1757451536,"As soon as I walked it, it felt like I was at an old friends’ house! The people were amazing and friendly, the hostel itself was good and in a perfect location to do anything. The food was not a 5 star meal but it was still very good! The pods were comfortable and surprisingly peaceful, the curtains were a great barrier and the light made it look like there was a window which was a nice touch! For a hostel, it’s a little bit expensive.",10.0,18
1297399022,breakfast is great.   location is also great. The only thing I was not happy with is that there was an old used towel in the bathroom (probably forgotten to be removed). Everything else was excellent.,8.0,18
-1644772758,"Amazing location, very central. Relatively comfortable bed, lovely staff, quiet and peaceful overnight. If youre looking for somewhere to simply rest your head as you explore tbe centre of London, this is the place for you. The room was tiny and quite basic. No wardrobe or space to put clothes or suitcase, so the floor gets very cluttered with cases and shoes. Bed very short and tucked in to a nook. Overall just needed a little TLC, things like the shower head (showed signs of age and dripped a little when turned off), or the finishings of the room could be replaced. Overall though, great value for central London.",7.0,18
-1637247762,"Our room was gorgeous, really clean. Loved the view!! Especially as the sun set. Parking availability. But not really hotels fault",10.0,18
1297399022,"I would highly recommend the hotel, the location is great, so close to the city center, excellent beds, spotlessly clean, great breakfast. Everything was great.",10.0,18
1890532699,"Comfortable bed, great choice for buffet breakfast. The phone in the room has brught green ligh turnes on all the time, which can be anoying during the night. Parking is limited and not accepting cars higher than 1,5m",9.0,18
-548048990,"We love the pool, location and the staff. all very friendly. we will be back again!  Thanks Dorsett Hotel nan",10.0,18
1048394738,clean and comfortable.  location was amazing Nothing. it had everything we needed.,10.0,18
-1644772758,"It was very close to main attractions and had all amenities which were needed for The rooms were quite small, however for huge cities it shouldn’t be a surprise bc there are more people than places to live or stay. Unfortunately hotel breakfast wasn’t worth the money, to little options for such  price so it was better to eat at the nearest restaurant",8.0,18
1048394738,"clean and modern rooms, bed is comfortable! shower water pressure is great. location is fantastic service is great. the blinds and one of the nightlights were slightly faulty",9.0,18
2029203998,"The room was exceptional, room service food was excellent++, and staff were attentive, friendly and helpful. Great facilities within the hotel. nan",10.0,18
-1637247762,The hotel smelt amazing as soon as you got in the door staff very friendly looked after us from coming through the door room was lovely and very clean definitely go again Nothing just didn’t know the key couldn’t go near bank card or mobile phone and had it in my bag whilst out had to go to reception to sort it out,10.0,18
1297399022,"The hotel is located very close to the old town so all the sites were within walking distance. Hotel was clean, staff was very friendly and professional. The window of the room was facing an outdoor terrace, so we had to keep the curtains closed while in the room.",10.0,18
1297399022,"Excellent location of the hotel - 5 minutes from the city center, at the same time a calm and quiet street. Excellent breakfast, air conditioning and clean rooms. nan",9.0,18
1048394738,"Good location, friendly and responsive staff.  Spacious room and storage. Milk in fridge was a bonus! nan",10.0,18
